source_element_key,blockface,side,capacity,area,subarea,category,time_limit_min,lat,lng
2793,2ND AVE N BETWEEN SCIENCE CENTER WKWY AND THOMAS ST,W,8,Uptown,,Paid Parking,240,47.62036489,-122.35293883
47997,2ND AVE NE BETWEEN WOODLAWN S AVE NE AND EAST GREEN LAKE WAY N,W,5,Green Lake,,Paid Parking,120,47.67795484,-122.32743984
47998,2ND AVE NE BETWEEN WOODLAWN S AVE NE AND EAST GREEN LAKE WAY N,E,6,Green Lake,,Paid Parking,120,47.67797777,-122.32729771
70865,2ND AVE S BETWEEN S JACKSON ST AND S KING ST,W,5,Pioneer Square,Edge,Paid Parking,120,47.59877036,-122.3316886
70866,2ND AVE S BETWEEN S JACKSON ST AND S KING ST,E,16,Pioneer Square,Edge,Paid Parking,120,47.59876727,-122.33145758
2925,2ND AVE S BETWEEN S MAIN ST AND S JACKSON ST,W,4,Pioneer Square,Core,Paid Parking,120,47.59962395,-122.33170118
2926,2ND AVE S BETWEEN S MAIN ST AND S JACKSON ST,E,7,Pioneer Square,Core,Paid Parking,120,47.59962608,-122.33144581
2921,2ND AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,W,10,Pioneer Square,Core,Paid Parking,120,47.60045072,-122.33169823
2922,2ND AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,E,13,Pioneer Square,Core,Paid Parking,120,47.60044775,-122.33143883
2986,2ND AV ET S BETWEEN S JACKSON ST AND S MAIN ST,NE,5,Pioneer Square,Edge,Paid Parking,120,47.59960565,-122.32990794
48125,2ND AV ET S BETWEEN S MAIN ST AND S WASHINGTON ST,SW,7,Pioneer Square,Edge,Paid Parking,120,47.6004591,-122.33098743
48126,2ND AV ET S BETWEEN S MAIN ST AND S WASHINGTON ST,NE,2,Pioneer Square,Edge,Paid Parking,120,47.60052328,-122.3307536
70897,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,W,7,Uptown,,Paid Parking,240,47.62036668,-122.35940637
70898,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,E,8,Uptown,,Paid Parking,240,47.6203663,-122.35930094
70901,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,11,Uptown,,Paid Parking,240,47.62270052,-122.35938859
70902,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,15,Uptown,,Paid Parking,240,47.62270021,-122.35928316
48077,2ND AVE W BETWEEN W REPUBLICAN ST AND W MERCER ST,W,9,Uptown,,Paid Parking,240,47.62393778,-122.35937949
48078,2ND AVE W BETWEEN W REPUBLICAN ST AND W MERCER ST,E,9,Uptown,,Paid Parking,240,47.62393739,-122.35927406
25817,2ND AVE W BETWEEN W THOMAS ST AND W HARRISON ST,W,10,Uptown,,Paid Parking,240,47.62153299,-122.35939708
25818,2ND AVE W BETWEEN W THOMAS ST AND W HARRISON ST,E,7,Uptown,,Paid Parking,240,47.6215326,-122.35929166
28581,37TH AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST,W,9,Columbia City,,Paid Parking,240,47.55825614,-122.28620595
5802,37TH AVE S BETWEEN S FERDINAND ST AND S HUDSON ST,E,8,Columbia City,,Paid Parking,240,47.55743593,-122.28608789
49657,3RD AVE BETWEEN BATTERY ST AND WALL ST,SW,6,Belltown,North,Paid Parking,240,47.61569901,-122.34662931
49658,3RD AVE BETWEEN BATTERY ST AND WALL ST,NE,7,Belltown,North,Paid Parking,240,47.61581407,-122.34649132
27277,3RD AVE BETWEEN BELL ST AND BATTERY ST,SW,7,Belltown,North,Paid Parking,240,47.61500973,-122.34549499
49653,3RD AVE BETWEEN BLANCHARD ST AND BELL ST,SW,4,Belltown,South,Paid Parking,120,47.61426023,-122.34422675
49654,3RD AVE BETWEEN BLANCHARD ST AND BELL ST,NE,12,Belltown,South,Paid Parking,120,47.61438099,-122.34404911
72329,3RD AVE BETWEEN CEDAR ST AND CLAY ST,SW,8,Belltown,North,Paid Parking,240,47.61735547,-122.34943159
72330,3RD AVE BETWEEN CEDAR ST AND CLAY ST,NE,6,Belltown,North,Paid Parking,240,47.61747412,-122.34929965
4441,3RD AVE BETWEEN CLAY ST AND BROAD ST,SW,8,Belltown,North,Paid Parking,240,47.61790727,-122.35037128
4442,3RD AVE BETWEEN CLAY ST AND BROAD ST,NE,8,Belltown,North,Paid Parking,240,47.61801873,-122.35022717
49649,3RD AVE BETWEEN LENORA ST AND BLANCHARD ST,SW,9,Belltown,South,Paid Parking,120,47.61348569,-122.34292292
49650,3RD AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,6,Belltown,South,Paid Parking,120,47.61361687,-122.3427506
72325,3RD AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,3,Belltown,South,Paid Parking,120,47.61195283,-122.34031804
4437,3RD AVE BETWEEN WALL ST AND VINE ST,SW,10,Belltown,North,Paid Parking,240,47.61625081,-122.34756286
4438,3RD AVE BETWEEN WALL ST AND VINE ST,NE,9,Belltown,North,Paid Parking,240,47.61636316,-122.34742027
4445,3RD AVE N BETWEEN MERCER ST AND ROY ST,W,2,Uptown,,Paid Parking,240,47.62503968,-122.35158492
27402,3RD AVE S BETWEEN S MAIN ST AND S JACKSON ST,E,2,Pioneer Square,Edge,Paid Parking,120,47.59942516,-122.33021365
27393,3RD AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,W,3,Pioneer Square,Edge,Paid Parking,120,47.60129268,-122.33034753
27394,3RD AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,E,3,Pioneer Square,Edge,Paid Parking,120,47.60128142,-122.33016518
4581,3RD AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,8,Uptown,,Paid Parking,240,47.62271074,-122.36071146
4582,3RD AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,7,Uptown,,Paid Parking,240,47.62271027,-122.36056548
72482,3RD AVE W BETWEEN W MERCER ST AND W ROY ST,E,2,Uptown,,Restricted Parking Zone,120,47.62517435,-122.3605438
49813,3RD AVE W BETWEEN W THOMAS ST AND W THOMAS ST OVERPASS,W,4,Uptown,,Paid Parking,240,47.62137228,-122.36077359
131238,3RD AVE W BETWEEN W THOMAS ST OVERPASS AND W HARRISON ST,E,2,Uptown,,Paid Parking,240,47.62195494,-122.36052619
74034,4TH AVE BETWEEN BATTERY ST AND WALL ST,NE,9,Belltown,North,Paid Parking,240,47.61648112,-122.34561889
28953,4TH AVE BETWEEN BELL ST AND BATTERY ST,SW,5,Belltown,North,Paid Parking,240,47.61568669,-122.34465728
28954,4TH AVE BETWEEN BELL ST AND BATTERY ST,NE,8,Belltown,North,Paid Parking,240,47.61581883,-122.34448656
51489,4TH AVE BETWEEN BLANCHARD ST AND BELL ST,SW,8,Belltown,South,Paid Parking,120,47.61489405,-122.34333423
51490,4TH AVE BETWEEN BLANCHARD ST AND BELL ST,NE,15,Belltown,South,Paid Parking,120,47.61503886,-122.34320344
28961,4TH AVE BETWEEN CEDAR ST AND CLAY ST,SW,5,Belltown,North,Paid Parking,240,47.61800903,-122.34857311
28962,4TH AVE BETWEEN CEDAR ST AND CLAY ST,NE,2,Belltown,North,Paid Parking,240,47.61814592,-122.34846587
51470,4TH AVE BETWEEN COLUMBIA ST AND MARION ST,NE,6,Commercial Core,Financial,Paid Parking,120,47.60505018,-122.33182648
28946,4TH AVE BETWEEN DILLING WAY AND JEFFERSON ST,NE,1,Pioneer Square,Edge,Paid Parking,120,47.60241664,-122.32943221
74029,4TH AVE BETWEEN LENORA ST AND BLANCHARD ST,SW,10,Belltown,South,Paid Parking,120,47.61415144,-122.34205339
74030,4TH AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,6,Belltown,South,Paid Parking,120,47.61428003,-122.34189516
51473,4TH AVE BETWEEN MADISON ST AND SPRING ST,SW,5,Commercial Core,Financial,Paid Parking,120,47.60639351,-122.33336524
51474,4TH AVE BETWEEN MADISON ST AND SPRING ST,NE,5,Commercial Core,Financial,Paid Parking,120,47.60648441,-122.33314808
51477,4TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,SW,6,Commercial Core,Retail,Paid Parking,120,47.60781481,-122.33464066
51478,4TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,NE,4,Commercial Core,Retail,Paid Parking,120,47.60790749,-122.33443468
51485,4TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,6,Belltown,South,Paid Parking,120,47.61261182,-122.33945509
136041,4TH AVE BETWEEN UNION ST AND PIKE ST,SW,6,Commercial Core,Retail,Paid Parking,120,47.60967604,-122.33632481
6197,4TH AVE BETWEEN VINE ST AND CEDAR ST,SW,6,Belltown,North,Paid Parking,240,47.61746189,-122.3476597
6198,4TH AVE BETWEEN VINE ST AND CEDAR ST,NE,6,Belltown,North,Paid Parking,240,47.61757189,-122.34746383
74025,4TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,2,Belltown,South,Paid Parking,120,47.6133909,-122.34076078
74026,4TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,6,Belltown,South,Paid Parking,120,47.61350649,-122.34061135
28957,4TH AVE BETWEEN WALL ST AND VINE ST,SW,5,Belltown,North,Paid Parking,240,47.61689876,-122.34670724
28958,4TH AVE BETWEEN WALL ST AND VINE ST,NE,7,Belltown,North,Paid Parking,240,47.61701844,-122.3465524
51493,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,W,2,Uptown Triangle,,Paid Parking,240,47.61906396,-122.34903955
51494,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,E,8,Uptown Triangle,,Paid Parking,240,47.61914516,-122.34879148
6237,4TH AVE NE BETWEEN WOODLAWN S AVE NE AND EAST GREEN LAKE WAY N,SW,7,Green Lake,,Paid Parking,120,47.67818569,-122.32655497
6238,4TH AVE NE BETWEEN WOODLAWN S AVE NE AND EAST GREEN LAKE WAY N,NE,4,Green Lake,,Paid Parking,120,47.67822354,-122.32646553
6358,4TH AVE W BETWEEN ELLIOTT AVE W AND W HARRISON ST,E,5,Uptown,,Paid Parking,240,47.6218387,-122.36190313
74149,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,W,11,Uptown,,Paid Parking,240,47.62271163,-122.36200062
74150,4TH AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,E,8,Uptown,,Paid Parking,240,47.6227113,-122.36189519
30101,5TH AVE BETWEEN BATTERY ST AND WALL ST,SW,8,Belltown,North,Paid Parking,240,47.61702946,-122.3449076
30102,5TH AVE BETWEEN BATTERY ST AND WALL ST,NE,10,Belltown,North,Paid Parking,240,47.61714271,-122.34476653
52525,5TH AVE BETWEEN BELL ST AND BATTERY ST,SW,11,Belltown,North,Paid Parking,240,47.61635232,-122.34376631
52526,5TH AVE BETWEEN BELL ST AND BATTERY ST,NE,14,Belltown,North,Paid Parking,240,47.61647857,-122.3436466
75169,5TH AVE BETWEEN BLANCHARD ST AND BELL ST,SW,13,Belltown,South,Paid Parking,120,47.61558523,-122.3425019
75170,5TH AVE BETWEEN BLANCHARD ST AND BELL ST,NE,10,Belltown,South,Paid Parking,120,47.6157109,-122.3423449
7261,5TH AVE BETWEEN LENORA ST AND BLANCHARD ST,SW,10,Belltown,South,Paid Parking,120,47.61481567,-122.34119978
7262,5TH AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,7,Belltown,South,Paid Parking,120,47.61494039,-122.34104117
75153,5TH AVE BETWEEN MADISON ST AND SPRING ST,SW,6,Commercial Core,Financial,Paid Parking,120,47.60687895,-122.33220159
7250,5TH AVE BETWEEN MARION ST AND MADISON ST,NE,6,Commercial Core,Financial,Paid Parking,120,47.60621283,-122.33137792
52521,5TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,7,Belltown,South,Paid Parking,120,47.61328928,-122.3385872
52522,5TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,7,Belltown,South,Paid Parking,120,47.61341347,-122.33844001
7265,5TH AVE BETWEEN TAYLOR AVE AND DENNY WAY,SW,6,Belltown,North,Paid Parking,240,47.61827711,-122.34704539
75149,5TH AVE BETWEEN TERRACE ST AND JEFFERSON ST,SW,4,Commercial Core,Financial,Paid Parking,120,47.60258173,-122.32829027
7257,5TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,11,Belltown,South,Paid Parking,120,47.61405613,-122.33988424
7258,5TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,13,Belltown,South,Paid Parking,120,47.61416938,-122.33974319
52529,5TH AVE BETWEEN WALL ST AND VINE ST,SW,9,Belltown,North,Paid Parking,240,47.61758347,-122.34584433
52530,5TH AVE BETWEEN WALL ST AND VINE ST,NE,7,Belltown,North,Paid Parking,240,47.61769217,-122.34569558
75173,5TH AVE N BETWEEN JOHN ST AND BROAD ST,W,3,Uptown Triangle,,Paid Parking,240,47.62015028,-122.34771286
75201,5TH AVE N BETWEEN MERCER ST AND ROY ST,W,2,Uptown,,Paid Parking,240,47.62499128,-122.34770175
75202,5TH AVE N BETWEEN MERCER ST AND ROY ST,E,5,Uptown,,Paid Parking,240,47.62500948,-122.3474137
7273,5TH AVE N BETWEEN ROY ST AND VALLEY ST,W,4,Uptown,,Paid Parking,240,47.6258511,-122.34764621
7274,5TH AVE N BETWEEN ROY ST AND VALLEY ST,E,5,Uptown,,Paid Parking,240,47.62585009,-122.34739479
7277,5TH AVE N BETWEEN VALLEY ST AND ALOHA ST,W,3,Uptown,,Paid Parking,240,47.62671922,-122.34760632
7278,5TH AVE N BETWEEN VALLEY ST AND ALOHA ST,E,10,Uptown,,Paid Parking,240,47.62671882,-122.34750089
75282,5TH AVE S BETWEEN S KING ST AND S WELLER ST,E,6,Chinatown/ID,,Paid Parking,120,47.59793881,-122.32758781
7397,5TH AVE S BETWEEN S WELLER ST AND S DEARBORN ST,W,7,Chinatown/ID,,Paid Parking,120,47.59669256,-122.32777643
7398,5TH AVE S BETWEEN S WELLER ST AND S DEARBORN ST,E,5,Chinatown/ID,,Paid Parking,120,47.59670172,-122.32758192
75785,6TH AVE BETWEEN BATTERY ST AND WALL ST,SW,7,Denny Triangle,North,Paid Parking,240,47.61769677,-122.34407494
75786,6TH AVE BETWEEN BATTERY ST AND WALL ST,NE,4,Denny Triangle,North,Paid Parking,240,47.61786447,-122.34401361
53129,6TH AVE BETWEEN BELL ST AND BATTERY ST,SW,9,Denny Triangle,North,Paid Parking,240,47.61700881,-122.34293648
53125,6TH AVE BETWEEN BLANCHARD ST AND BELL ST,SW,11,Denny Triangle,North,Paid Parking,240,47.61624342,-122.34164254
53126,6TH AVE BETWEEN BLANCHARD ST AND BELL ST,NE,10,Denny Triangle,North,Paid Parking,240,47.61637161,-122.34147132
75769,6TH AVE BETWEEN COLUMBIA ST AND MARION ST,SW,20,Commercial Core,Financial,Paid Parking,120,47.60591026,-122.32978967
8005,6TH AVE BETWEEN LENORA ST AND BLANCHARD ST,SW,10,Denny Triangle,North,Paid Parking,240,47.6154538,-122.34032614
30701,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,3,Denny Triangle,South,Paid Parking,120,47.61334209,-122.33672396
30702,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,6,Denny Triangle,South,Paid Parking,120,47.61340849,-122.33655818
30697,6TH AVE BETWEEN PIKE ST AND PINE ST,SW,7,Commercial Core,Retail,Paid Parking,120,47.61160687,-122.33500784
30698,6TH AVE BETWEEN PIKE ST AND PINE ST,NE,10,Commercial Core,Retail,Paid Parking,120,47.61166068,-122.33483301
75781,6TH AVE BETWEEN UNION ST AND PIKE ST,SW,9,Commercial Core,Retail,Paid Parking,120,47.61061354,-122.33409932
7989,6TH AVE BETWEEN UNIVERSITY ST AND UNION ST,SW,3,Commercial Core,Retail,Paid Parking,120,47.60961883,-122.33317222
7990,6TH AVE BETWEEN UNIVERSITY ST AND UNION ST,NE,4,Commercial Core,Retail,Paid Parking,120,47.60968746,-122.33302531
8001,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,9,Denny Triangle,South,Paid Parking,120,47.61470705,-122.33904518
8002,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,1,Denny Triangle,South,Paid Parking,,47.61482832,-122.3388561
30705,6TH AVE BETWEEN WALL ST AND DENNY WAY,SW,8,Denny Triangle,North,Paid Parking,240,47.61820358,-122.34494996
7997,6TH AVE BETWEEN WESTLAKE AVE AND VIRGINIA ST,SW,5,Denny Triangle,South,Paid Parking,120,47.61409047,-122.33798426
7998,6TH AVE BETWEEN WESTLAKE AVE AND VIRGINIA ST,NE,3,Denny Triangle,South,Paid Parking,120,47.61430793,-122.33800086
53145,6TH AVE N BETWEEN DEAD END 1 AND ROY ST,W,4,Uptown,,Paid Parking,240,47.6250662,-122.34500927
53146,6TH AVE N BETWEEN DEAD END 1 AND ROY ST,E,7,Uptown,,Paid Parking,240,47.62506581,-122.34490383
53133,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,W,11,Uptown Triangle,,Paid Parking,600,47.61915885,-122.34514822
53134,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,E,7,Uptown Triangle,,Paid Parking,600,47.61916578,-122.34486439
53137,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,W,16,Uptown Triangle,,Paid Parking,600,47.62031534,-122.34513699
53138,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,E,18,Uptown Triangle,,Paid Parking,600,47.62031408,-122.34484504
8013,6TH AVE N BETWEEN ROY ST AND VALLEY ST,W,3,Uptown,,Restricted Parking Zone,240,47.62584165,-122.34499983
8018,6TH AVE N BETWEEN VALLEY ST AND ALOHA ST,E,10,Uptown,,Paid Parking,240,47.62670975,-122.34488724
53237,6TH AVE S BETWEEN S JACKSON ST AND S KING ST,W,4,Chinatown/ID,,Paid Parking,120,47.59877208,-122.32644733
53238,6TH AVE S BETWEEN S JACKSON ST AND S KING ST,E,6,Chinatown/ID,,Paid Parking,120,47.5987704,-122.3262771
75865,6TH AVE S BETWEEN S KING ST AND S WELLER ST,W,9,Chinatown/ID,,Paid Parking,120,47.59793464,-122.32645061
75866,6TH AVE S BETWEEN S KING ST AND S WELLER ST,E,6,Chinatown/ID,,Paid Parking,120,47.59793434,-122.32628038
8101,6TH AVE S BETWEEN S LANE ST AND S DEARBORN ST,W,4,Chinatown/ID,,Paid Parking,120,47.59628699,-122.32645712
8102,6TH AVE S BETWEEN S LANE ST AND S DEARBORN ST,E,8,Chinatown/ID,,Paid Parking,120,47.59627028,-122.32628696
8097,6TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,W,8,Chinatown/ID,,Paid Parking,120,47.59961395,-122.32645202
8098,6TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,E,5,Chinatown/ID,,Paid Parking,120,47.59961086,-122.32626558
53241,6TH AVE S BETWEEN S WELLER ST AND S LANE ST,W,7,Chinatown/ID,,Paid Parking,120,47.59707811,-122.32645397
53242,6TH AVE S BETWEEN S WELLER ST AND S LANE ST,E,5,Chinatown/ID,,Paid Parking,120,47.59709419,-122.32628368
76058,7TH AVE BETWEEN BELL ST AND DEXTER AVE,NE,5,Denny Triangle,North,Paid Parking,240,47.61769659,-122.34172753
53433,7TH AVE BETWEEN BLANCHARD ST AND BELL ST,SW,10,Denny Triangle,North,Paid Parking,240,47.61689804,-122.3408143
53434,7TH AVE BETWEEN BLANCHARD ST AND BELL ST,NE,5,Denny Triangle,North,Paid Parking,240,47.61704159,-122.34062592
8242,7TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,NE,5,First Hill,,Paid Parking,120,47.60573702,-122.32786582
76033,7TH AVE BETWEEN JAMES ST AND CHERRY ST,SW,8,First Hill,,Paid Parking,120,47.60497388,-122.32739887
76054,7TH AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,13,Denny Triangle,North,Paid Parking,120,47.6162881,-122.33933279
76042,7TH AVE BETWEEN MADISON ST AND SPRING ST,NE,6,First Hill,,Paid Parking,120,47.60788056,-122.32985799
30970,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,NE,6,Denny Triangle,South,Paid Parking,120,47.61399229,-122.33560622
53422,7TH AVE BETWEEN PINE ST AND OLIVE WAY,NE,9,Commercial Core,Retail,Paid Parking,120,47.61312767,-122.33463505
8249,7TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,2,Denny Triangle,South,Paid Parking,120,47.6146276,-122.33687047
53429,7TH AVE BETWEEN WESTLAKE AVE AND LENORA ST,SW,4,Denny Triangle,South,Paid Parking,120,47.61548441,-122.33836153
53430,7TH AVE BETWEEN WESTLAKE AVE AND LENORA ST,NE,6,Denny Triangle,South,Paid Parking,120,47.61568744,-122.33833527
76105,7TH AVE S BETWEEN S JACKSON ST AND S KING ST,W,5,Chinatown/ID,,Paid Parking,120,47.59874622,-122.32386144
76106,7TH AVE S BETWEEN S JACKSON ST AND S KING ST,E,5,Chinatown/ID,,Paid Parking,120,47.59874578,-122.32364257
8301,7TH AVE S BETWEEN S KING ST AND S WELLER ST,W,6,Chinatown/ID,,Paid Parking,120,47.59790731,-122.32386073
8302,7TH AVE S BETWEEN S KING ST AND S WELLER ST,E,6,Chinatown/ID,,Paid Parking,120,47.59790424,-122.32365809
76101,7TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,W,4,Chinatown/ID,,Paid Parking,120,47.59958791,-122.32387007
76102,7TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,E,8,Chinatown/ID,,Paid Parking,120,47.59958065,-122.32363501
8305,7TH AVE S BETWEEN S WELLER ST AND S LANE ST,W,7,Chinatown/ID,,Paid Parking,120,47.5970904,-122.32388013
8306,7TH AVE S BETWEEN S WELLER ST AND S LANE ST,E,8,Chinatown/ID,,Paid Parking,120,47.59708721,-122.32363696
8397,8TH AVE BETWEEN BELL ST AND DENNY WAY,SW,8,Denny Triangle,North,Paid Parking,240,47.61824767,-122.34102708
8398,8TH AVE BETWEEN BELL ST AND DENNY WAY,NE,3,Denny Triangle,North,Paid Parking,240,47.61830749,-122.34078339
8393,8TH AVE BETWEEN BLANCHARD ST AND BELL ST,SW,2,Denny Triangle,North,Paid Parking,30,47.61756589,-122.3399421
8394,8TH AVE BETWEEN BLANCHARD ST AND BELL ST,NE,3,Denny Triangle,North,Paid Parking,240,47.61770236,-122.33976022
8374,8TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,NE,6,First Hill,,Paid Parking,120,47.60618899,-122.3267698
8378,8TH AVE BETWEEN COLUMBIA ST AND MARION ST,NE,5,First Hill,,Paid Parking,120,47.60689983,-122.32742018
53537,8TH AVE BETWEEN MADISON ST AND SPRING ST,SW,6,First Hill,,Paid Parking,120,47.60828548,-122.32885421
8389,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,SW,6,Denny Triangle,South,Paid Parking,120,47.61448278,-122.33478081
76186,8TH AVE BETWEEN SPRING ST AND SENECA ST,NE,4,First Hill,,Paid Parking,120,47.6090517,-122.32941216
31058,8TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,6,Denny Triangle,South,Paid Parking,120,47.61540116,-122.33591854
76193,8TH AVE BETWEEN VIRGINIA ST AND WESTLAKE AVE,SW,7,Denny Triangle,South,Paid Parking,120,47.6160495,-122.33732798
31062,8TH AVE BETWEEN WESTLAKE AVE AND BLANCHARD ST,NE,4,Denny Triangle,North,Paid Parking,240,47.61706453,-122.33869955
53549,8TH AVE N BETWEEN ALOHA ST AND WESTLAKE S AVE N,W,24,South Lake Union,North,Paid Parking,600,47.62820088,-122.34111554
53550,8TH AVE N BETWEEN ALOHA ST AND WESTLAKE S AVE N,E,16,South Lake Union,North,Paid Parking,600,47.62817888,-122.34086055
76201,8TH AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,W,9,South Lake Union,South,Paid Parking,120,47.62265882,-122.34117019
76202,8TH AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,E,3,South Lake Union,South,Paid Parking,120,47.62266064,-122.3409512
76197,8TH AVE N BETWEEN JOHN ST AND THOMAS ST,W,25,South Lake Union,South,Paid Parking,120,47.62032565,-122.34118265
76198,8TH AVE N BETWEEN JOHN ST AND THOMAS ST,E,9,South Lake Union,South,Paid Parking,120,47.62032487,-122.34098397
8401,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,W,11,South Lake Union,South,Paid Parking,600,47.6239067,-122.34116298
8402,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,E,13,South Lake Union,South,Paid Parking,600,47.62390853,-122.34093993
53545,8TH AVE N BETWEEN ROY ST AND VALLEY ST,W,5,South Lake Union,North,Paid Parking,600,47.62582786,-122.34115357
53546,8TH AVE N BETWEEN ROY ST AND VALLEY ST,E,10,South Lake Union,North,Paid Parking,600,47.62586105,-122.34090996
8405,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,W,7,South Lake Union,North,Paid Parking,600,47.6266943,-122.34114567
8406,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,E,10,South Lake Union,North,Paid Parking,600,47.62666319,-122.34090264
53681,8TH AVE S BETWEEN S JACKSON ST AND S KING ST,W,4,Chinatown/ID,,Paid Parking,120,47.5987507,-122.32256818
8541,8TH AVE S BETWEEN S KING ST AND S WELLER ST,W,3,Chinatown/ID,,Paid Parking,120,47.59792287,-122.32254732
8542,8TH AVE S BETWEEN S KING ST AND S WELLER ST,E,5,Chinatown/ID,,Paid Parking,120,47.59792935,-122.32235274
76357,8TH AVE S BETWEEN S WELLER ST AND S LANE ST,W,6,Chinatown/ID,,Paid Parking,120,47.59708557,-122.32257506
76358,8TH AVE S BETWEEN S WELLER ST AND S LANE ST,E,6,Chinatown/ID,,Paid Parking,120,47.59708374,-122.32233189
123942,9TH AVE BETWEEN 9TH AV I5 EXPRESS ON RP AND PINE ST,SW,5,Commercial Core,Retail,Paid Parking,120,47.61314098,-122.3317978
123943,9TH AVE BETWEEN 9TH AV I5 EXPRESS ON RP AND PINE ST,NE,4,Commercial Core,Retail,Paid Parking,120,47.6131628,-122.33161264
8609,9TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,SW,4,First Hill,,Restricted Parking Zone,120,47.60658808,-122.32579968
8610,9TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,NE,7,First Hill,,Restricted Parking Zone,120,47.60666928,-122.32565947
76406,9TH AVE BETWEEN COLUMBIA ST AND MARION ST,NE,6,First Hill,,Restricted Parking Zone,120,47.60737724,-122.32629794
76398,9TH AVE BETWEEN E FIR ST AND ALDER ST,NE,5,First Hill,,Restricted Parking Zone,120,47.60310302,-122.32239979
8614,9TH AVE BETWEEN HOWELL ST AND STEWART ST,NE,11,Denny Triangle,North,Paid Parking,240,47.61529696,-122.3337482
31302,9TH AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,7,Denny Triangle,North,Paid Parking,240,47.61759839,-122.33766765
76413,9TH AVE BETWEEN MADISON ST AND SPRING ST,SW,6,First Hill,,Paid Parking,120,47.60875479,-122.32780118
76409,9TH AVE BETWEEN MARION ST AND MADISON ST,SW,5,First Hill,,Paid Parking,120,47.60802033,-122.32712961
76410,9TH AVE BETWEEN MARION ST AND MADISON ST,NE,3,First Hill,,Paid Parking,120,47.60809535,-122.32695035
53797,9TH AVE BETWEEN PINE ST AND OLIVE WAY,SW,7,Commercial Core,Retail,Paid Parking,120,47.61399482,-122.33257858
31297,9TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,SW,4,First Hill,,Paid Parking,120,47.61018833,-122.32906872
76417,9TH AVE BETWEEN SPRING ST AND SENECA ST,SW,6,First Hill,,Paid Parking,120,47.60945231,-122.32843867
8617,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,4,Denny Triangle,North,Paid Parking,240,47.61596122,-122.33514821
