osm_id,name,lat,lon,poi_type,borough_query
airbnb/965831407638620348,"Stylish Stay, By Subway, w/ w/d in unit",40.71948121735672,-73.99362903313848,airbnb,Airbnb-NYC
airbnb/965836734967050413,"Bedroom in brownstone near subway,private bathroom",40.68238,-73.93672,airbnb,Airbnb-NYC
airbnb/965903065559481280,lovely 2 bed in park slope bk,40.66357617105176,-73.98109218439473,airbnb,Airbnb-NYC
airbnb/965972728839907811,"Private Bathroom+Own Balcony, 15 mins to Manhattan",40.69230920759659,-73.92544140570946,airbnb,Airbnb-NYC
airbnb/965992693591250810,brooklyn boerum hill brownstone,40.68690483633837,-73.98887593822465,airbnb,Airbnb-NYC
airbnb/965995992034672989,"Private Floor + Own Entrance, 15 mins to Manhattan",40.69101445131023,-73.92597218918881,airbnb,Airbnb-NYC
airbnb/966007202301299080,"Brooklyn, Heart of Park Slope!",40.66811,-73.97792,airbnb,Airbnb-NYC
airbnb/966015814531483475,"Private Floor & Own Entrance, 15 mins to Manhattan",40.69222157830535,-73.92749342710411,airbnb,Airbnb-NYC
airbnb/966053705670125310,Private & Bright room,40.689789014886216,-73.94227961048354,airbnb,Airbnb-NYC
airbnb/957768545886397531,2 bedroom apartment and patio,40.704748808615975,-73.94469901421044,airbnb,Airbnb-NYC
airbnb/957800009988299652,New apartment in Bushwick 2020,40.68569041957748,-73.91484195091988,airbnb,Airbnb-NYC
airbnb/957818857975204814,ONE bdrm in my TWO bdrm apt in Chelsea (23/7),40.7441289,-73.9951916,airbnb,Airbnb-NYC
airbnb/957945358641843537,Neat Room in Bed-Stuy/Bushwick,40.6810058,-73.9125971,airbnb,Airbnb-NYC
airbnb/957946390155047482,3BR Apartment w/ East River View near NYU Medical,40.743892609281545,-73.9715697397563,airbnb,Airbnb-NYC
airbnb/957967655576972781,Centre Of Manhattan,40.75601,-73.96459,airbnb,Airbnb-NYC
airbnb/957968867778010709,UES Manhattan 1 Bedroom Apartment w/ Washer/Dryer,40.77967792658176,-73.95352335359412,airbnb,Airbnb-NYC
airbnb/957997561762518256,Charming Astoria Cozy Urban Retreat,40.76073072741352,-73.92618970136077,airbnb,Airbnb-NYC
airbnb/958019510453136553,Downtown Sanctuary w/ Comfy King Bed,40.72073057117077,-73.99265019464423,airbnb,Airbnb-NYC
airbnb/958076669143568111,Spring House • Biggy 1-Bedroom • No8,40.7214556,-73.9944242,airbnb,Airbnb-NYC
airbnb/958148812089033219,The  splendid  Brunette,40.647683347774674,-73.95095005631447,airbnb,Airbnb-NYC
airbnb/958556618665753499,Near LaGuardia Airport + Free Shuttle. Café. Gym.,40.76332244810506,-73.83314049125927,airbnb,Airbnb-NYC
airbnb/958558125469831900,Close to Citi Field + Airport Shuttle. Café. Gym.,40.76283,-73.83187,airbnb,Airbnb-NYC
airbnb/958610073245715978,cozy room in bedstuy,40.68621,-73.92839,airbnb,Airbnb-NYC
airbnb/958668457048548195,74-3C New Studio in Prime UWS - GYM In Building,40.781682,-73.9844951,airbnb,Airbnb-NYC
airbnb/939782042054648737,Bohemian Retreat Near Airports,40.69295823764722,-73.84474162012339,airbnb,Airbnb-NYC
airbnb/939855407243622389,Just like home 100,40.891296,-73.8423313,airbnb,Airbnb-NYC
airbnb/940156629413345648,"Spotless 1BR Midtown West |Near Broadway, Times Sq",40.76299,-73.99257,airbnb,Airbnb-NYC
airbnb/940279919668139029,CrashPad: M and L Train WiFi Netflix AC Bushwick,40.69762669429253,-73.92402415682686,airbnb,Airbnb-NYC
airbnb/940393249080250223,Designer Victorian Gem Prospect Park - 2BR w/Porch,40.64559,-73.96798,airbnb,Airbnb-NYC
airbnb/940458538795223834,Williamsburg High End One Bedroom Private Balcony,40.70875,-73.94474,airbnb,Airbnb-NYC
airbnb/940528776781272234,Penthouse Oasis in Brooklyn Clouds,40.654758144088106,-73.94935801979848,airbnb,Airbnb-NYC
airbnb/966075614879803673,One Bedroom Gem — private bath and kitchen,40.64430832691855,-73.96544686987484,airbnb,Airbnb-NYC
airbnb/966077154092000207,Regal Inn & Suites NY 1 King Bed,40.761422,-73.83319709999999,airbnb,Airbnb-NYC
airbnb/966077910106063326,Bright/Fresh/Private room.,40.68462780288287,-73.93720067882973,airbnb,Airbnb-NYC
airbnb/966141894035636477,Regal Inn & Suites NY 2 Double Bed,40.761422,-73.83319709999999,airbnb,Airbnb-NYC
airbnb/966363428311660965,The little White House ‘s Room,40.69454111297067,-73.85576671085616,airbnb,Airbnb-NYC
airbnb/966526373755872916,626 10th Av Converted 3bed 2bath,40.76074313390541,-73.99327710781493,airbnb,Airbnb-NYC
airbnb/966639031314684792,Patricia Vacation Inn,40.70884,-73.75542,airbnb,Airbnb-NYC
airbnb/966732971872955190,Private room w/ private bathroom in Brooklyn,40.65439,-73.94716,airbnb,Airbnb-NYC
airbnb/940702861177012798,"The Platinum Penthouse | 20 Min to NYC | 70"" Tv",40.68946,-73.90959,airbnb,Airbnb-NYC
airbnb/958668503625039193,Prime location 1BR Newly Furnished,40.7623994,-73.9926742,airbnb,Airbnb-NYC
airbnb/958735792873026478,Heart of Park Slope!,40.66371123940664,-73.98029991759121,airbnb,Airbnb-NYC
airbnb/958743976967383188,New Years Eve! Club Wyndham Midtown 45,40.7526556,-73.9724804,airbnb,Airbnb-NYC
airbnb/958837479129022722,"3 Bed in Williamsburg, Minutes from Manhattan",40.71304,-73.95617,airbnb,Airbnb-NYC
airbnb/958891583704104591,Brownstone 2 Bedroom Guest Suite with Privacy,40.691418120093495,-73.93999155806766,airbnb,Airbnb-NYC
airbnb/959209642509325824,Comfortable hotel style bed/bath above art gallery,40.87627,-73.90878,airbnb,Airbnb-NYC
airbnb/959308487644032372,Home Away from Home:Cozy,40.76236985328271,-73.87252643949164,airbnb,Airbnb-NYC
airbnb/959341722717382648,Garden Apartment in Park Slope,40.66915,-73.98921,airbnb,Airbnb-NYC
airbnb/966821144198085863,Digs in the Greene! Private Apt,40.6945468,-73.9724309,airbnb,Airbnb-NYC
airbnb/966874541313648251,Tuk Ahoy - Emerald Suite (2C),40.6913576,-73.9465214,airbnb,Airbnb-NYC
airbnb/966917087282735307,2bd/2full bath w/kitchen & w/d,40.69504,-73.93589,airbnb,Airbnb-NYC
airbnb/967536405500579160,Private bathroom | Creative nest in Bushwick,40.6888396,-73.90528309999999,airbnb,Airbnb-NYC
airbnb/967572040503577303,"Cozy Canarsie Getaway, Brooklyn",40.6431136,-73.8902016,airbnb,Airbnb-NYC
airbnb/967637028883999741,Spacious Brooklyn Suite with Private Entrance,40.62393489999999,-73.97448589999999,airbnb,Airbnb-NYC
airbnb/968043184639361760,Lovely Bushwick Living ! Nr L,40.6898128,-73.9079314,airbnb,Airbnb-NYC
airbnb/968044038797418645,Perfect Williamsburg Oasis (Studio),40.7137932,-73.945391,airbnb,Airbnb-NYC
airbnb/968052518875387461,"FIFA, King Bed|Walk to Times Square & Broadway",40.76531731264756,-73.9912909217446,airbnb,Airbnb-NYC
airbnb/968090367625068114,Mulzac's Cozy Modern Brooklyn Apartment w/ Balcony,40.683447654287576,-73.91890888179162,airbnb,Airbnb-NYC
airbnb/968117958661367161,Flat with an amazing view!,40.75864911818974,-73.9988157569298,airbnb,Airbnb-NYC
airbnb/968132719457085471,Luxury in the Heart of Brooklyn,40.67740188849166,-73.8947137299712,airbnb,Airbnb-NYC
airbnb/968138190116958758,Lux Oasis in the Heart of Bklyn,40.67797,-73.8948,airbnb,Airbnb-NYC
airbnb/968146040275203709,Luxury Suite w/ Hotel Amenities,40.67861,-73.89291,airbnb,Airbnb-NYC
airbnb/941135917318610188,Starlight,40.6414733,-73.8938764,airbnb,Airbnb-NYC
airbnb/941250501472266329,Large Garden Alcove Studio !,40.69534108555263,-73.90681287357651,airbnb,Airbnb-NYC
airbnb/959344147221723685,Garden Level Apt in Brownstone,40.8081158,-73.93986269999999,airbnb,Airbnb-NYC
airbnb/959483358389401109,Townhouse Apart. in Oakland Gds,40.7475715,-73.75366199999999,airbnb,Airbnb-NYC
airbnb/959487132458696940,FIFA World Cup NYC Stay Explore Manhattan & Beyond,40.8033952,-73.9453949,airbnb,Airbnb-NYC
airbnb/959487299573430055,East Harlem 1Bdrm w/Outdoor & Laundry (30 Day Min),40.79567,-73.94146,airbnb,Airbnb-NYC
airbnb/959602807291281436,Time Square new upscale large room private bath 2A,40.759541559555664,-73.99494853207966,airbnb,Airbnb-NYC
airbnb/959603104962841960,New apartment near Time Square 4B,40.76135190525829,-73.99311273906333,airbnb,Airbnb-NYC
airbnb/959667125949545689,Midtown Garden Oasis: Private Bath + Laundry,40.75966,-73.99453,airbnb,Airbnb-NYC
airbnb/959700743851454721,Beautiful 1 bedroom apartment in NY!,40.77182724546473,-73.95500444526095,airbnb,Airbnb-NYC
airbnb/959737716646007292,Large Room Walkable to All!,40.73126,-73.84803,airbnb,Airbnb-NYC
airbnb/959745656323099608,2 min from station! 5 Lines u can use,40.74463863317558,-73.89274340990953,airbnb,Airbnb-NYC
airbnb/959946117705023825,Big Spectacular Manhattan palace,40.82287,-73.93766,airbnb,Airbnb-NYC
airbnb/960074255610258441,Deluxe room with a queen bed in Hollis,40.71348,-73.76033,airbnb,Airbnb-NYC
airbnb/960106439790909562,Quiet Room in Zen House in Downtown Flushing,40.75526,-73.81884,airbnb,Airbnb-NYC
airbnb/960118708185463014,2-Bed / 2-Bath in Kips Bay w/ Private Balcony,40.7632332999196,-73.96043700616823,airbnb,Airbnb-NYC
airbnb/960123989588215141,1288-3RN New Renovated 1 Bedroom in UES,40.7659072,-73.9569948,airbnb,Airbnb-NYC
airbnb/968158472503477954,Private Renovated Industrial Style Guest Suite,40.710553240577696,-73.85582380862701,airbnb,Airbnb-NYC
airbnb/968165379716775028,The Luna • Vibe 8724,40.77152299999999,-73.95262199999999,airbnb,Airbnb-NYC
airbnb/968232639190407327,Fam-friendly duplex w parking ~ steps to train!,40.68919,-73.94978,airbnb,Airbnb-NYC
airbnb/968356497739578739,Charming studio in heart of SoHo,40.726500887879446,-74.00589303831433,airbnb,Airbnb-NYC
airbnb/968796501661082781,Manhattan Brownstone - 2+ bedroom,40.8081158,-73.93986269999999,airbnb,Airbnb-NYC
airbnb/968819722669063441,Queens Getaway Perfect Location,40.6884342,-73.7312135,airbnb,Airbnb-NYC
airbnb/968888543324752321,Bright & Peaceful Room in Midtown Manhattan!,40.76188352197037,-73.99122847041195,airbnb,Airbnb-NYC
airbnb/968909763063437946,Quiet and clean Room in Midtown Manhattan! !,40.76115379757485,-73.99080341534382,airbnb,Airbnb-NYC
airbnb/968918209588155433,Comfortable private room,40.858174227707686,-73.86408745947091,airbnb,Airbnb-NYC
airbnb/968921608892347832,"The Crown Heights BK Palace, 1st floor",40.676994268019655,-73.92482341712603,airbnb,Airbnb-NYC
airbnb/968922429264222420,Spacious private room,40.8588,-73.8641,airbnb,Airbnb-NYC
airbnb/968943326386341222,Stunning 1 bed in 3 bed N. Park Slope home.,40.6789176,-73.9812306,airbnb,Airbnb-NYC
airbnb/968961111636531690,Rove Travel | Daisy | 4BR Duplex w/ Private Roof,40.77232619999999,-73.95419230000002,airbnb,Airbnb-NYC
airbnb/941268454474275765,Private Guest Floor in Brownstone Near Manhattan,40.67702,-73.99989,airbnb,Airbnb-NYC
airbnb/941340717491101017,Crown Heights Gem-2 full bedrooms + pvt yard!,40.67723,-73.96006,airbnb,Airbnb-NYC
airbnb/983167691286253890,Renovated Chelsea Studio,40.74443148580908,-73.99898647033477,airbnb,Airbnb-NYC
airbnb/960170192680619491,NYC Spacious Studio Legal Daily Rental,40.80525068204329,-73.94716030730443,airbnb,Airbnb-NYC
airbnb/960252148706511680,Great studio near Central Park,40.79398,-73.9457,airbnb,Airbnb-NYC
airbnb/960258169135210648,Cj's Travel Professional's Pad near JFK Airport,40.678467,-73.743633,airbnb,Airbnb-NYC
airbnb/960353377119642101,cozy 3 bed-room apartment,40.642708,-73.953344,airbnb,Airbnb-NYC
airbnb/960369879026294496,Gorgeous Deluxe 1 Bedroom Apartment,40.7675739,-73.8784878,airbnb,Airbnb-NYC
airbnb/975104119329939624,"1BR/1BA in 2BR/2BA Apt, LES",40.717645951136674,-73.99434216320515,airbnb,Airbnb-NYC
airbnb/975257566572858370,3b2b in Times Square - Perfect for World Cup!,40.7643934,-73.9895985,airbnb,Airbnb-NYC
airbnb/983206021663273806,Spacious Midtown Studio with Stunning City Views,40.74749695243237,-73.9785334473451,airbnb,Airbnb-NYC
airbnb/983263064441073410,1288-5FS  New Renovated 2 Bedrooms in UES,40.7659072,-73.9569948,airbnb,Airbnb-NYC
airbnb/968982002561156213,Large cozy and spacious room w/ private bathroom!,40.68430635811176,-73.76161843917885,airbnb,Airbnb-NYC
airbnb/969035784970111373,StuyvesantHieghts,40.68360218817116,-73.93033815107098,airbnb,Airbnb-NYC
airbnb/969037168119524983,A Stay At Saints,40.67632,-73.89297,airbnb,Airbnb-NYC
airbnb/969046191401522947,Come share space with Nicosia in East New York,40.6603595,-73.8774937,airbnb,Airbnb-NYC
airbnb/969127796395247392,NEW 1 BED Cozy Apt in Astoria,40.78139,-73.91601,airbnb,Airbnb-NYC
airbnb/969429540603462926,Comfort Bedroom w/bath,40.68481,-73.93558,airbnb,Airbnb-NYC
airbnb/969450944687841104,Artists Loft in Brooklyn,40.709180566877926,-73.9401284299423,airbnb,Airbnb-NYC
airbnb/969458692398111487,Sunny Bedroom w/bath,40.6848138,-73.9355779,airbnb,Airbnb-NYC
airbnb/969461391626046879,Modern Room in Brooklyn,40.6848138,-73.9355779,airbnb,Airbnb-NYC
airbnb/969462426603921243,Bright and Comfy Room,40.6848138,-73.9355779,airbnb,Airbnb-NYC
airbnb/969463803755237494,Comfy Private ROOM,40.6848138,-73.9355779,airbnb,Airbnb-NYC
airbnb/969514008107126414,Peaceful Respite Room near Flushing Downtown,40.75472,-73.82082,airbnb,Airbnb-NYC
airbnb/969521494667176747,Private Cozy Apartment,40.72738345196743,-73.73031603286647,airbnb,Airbnb-NYC
airbnb/969546377878285001,Room in Midtown Manhattan.!,40.76383,-73.99201,airbnb,Airbnb-NYC
airbnb/969557719896647491,"Large Midtown 1BD w/ doorman, gym nr Central Park",40.75271,-73.96506,airbnb,Airbnb-NYC
airbnb/983263497821159174,1288-4RS Newly furnished Prime UES 2BR,40.7659072,-73.9569948,airbnb,Airbnb-NYC
airbnb/975271247522709915,Charming Meatpacking District Getaway,40.74023246186695,-74.00878183796281,airbnb,Airbnb-NYC
airbnb/975282423991954507,Suite Dreams - Mulzac Condo w/ Park Views,40.68508,-73.9209,airbnb,Airbnb-NYC
airbnb/975386769408864963,Newly Renovated 2 BDR Apt~Doorman~Work & Study,40.75453552776399,-73.97196689116376,airbnb,Airbnb-NYC
airbnb/975395203298072020,"Prime location, Stylish stay, By Subway",40.71774,-73.99157,airbnb,Airbnb-NYC
airbnb/975423767784306410,Cozy Crown Heights Retreat,40.674395485978415,-73.956003211435,airbnb,Airbnb-NYC
airbnb/975443645021222998,Amazing Private Room w/bath,40.6848138,-73.9355779,airbnb,Airbnb-NYC
airbnb/975446337136486679,Nice Private Bedroom w/bath,40.6848138,-73.9355779,airbnb,Airbnb-NYC
airbnb/969558852641361621,Bright & Peaceful Room in Midtown Manhattan.!,40.76322567090421,-73.99182434289716,airbnb,Airbnb-NYC
airbnb/969588852360266326,Room  10 min from jfk,40.6875497,-73.7784866,airbnb,Airbnb-NYC
airbnb/969639647663628867,Beautiful One Bedroom Condo in Soho,40.72613635558258,-74.00471183714866,airbnb,Airbnb-NYC
airbnb/969644867825232122,138 Bowery-Studio,40.71833035457637,-73.99532361422871,airbnb,Airbnb-NYC
airbnb/969672999368896556,Narnia of Soho / West Village Two bedroom,40.7261,-74.00674,airbnb,Airbnb-NYC
airbnb/969675031818823854,Bright & Peaceful in Park Slope,40.66636366523085,-73.98533981033842,airbnb,Airbnb-NYC
airbnb/970107108782228634,Location Location Location / Columbus Circle-1bdrm,40.76845,-73.98412,airbnb,Airbnb-NYC
airbnb/975709423503449198,Home away from home,40.74561,-73.97652,airbnb,Airbnb-NYC
airbnb/975897434407302403,Beautiful 2 min from Manhattan!,40.67082,-73.91601,airbnb,Airbnb-NYC
airbnb/976066076580189871,Cozy Private Studio with Full Kitchen & Bath,40.72674,-73.877,airbnb,Airbnb-NYC
airbnb/976090280444244992,Garden Suite | Park House at Astoria,40.78329260405052,-73.91852161166494,airbnb,Airbnb-NYC
airbnb/976134439875101380,Cozy and bright bedroom Astoria,40.77373722935008,-73.92228956685258,airbnb,Airbnb-NYC
airbnb/976147002498798097,Cozy Midtown 1 Bed w/Laundry & Elevator #6177,40.76038,-73.97191,airbnb,Airbnb-NYC
airbnb/976190720830064747,"Family Brownstone w/ Private Backyard, Train, FIFA",40.8065536,-73.9568022,airbnb,Airbnb-NYC
airbnb/976213593216792398,Midtown 45 Hotel Room King Bed,40.755992004243375,-73.97969764004675,airbnb,Airbnb-NYC
airbnb/976217039644226956,Midtown 45 Hotel Room King Bed,40.75635509035284,-73.97913370678656,airbnb,Airbnb-NYC
airbnb/976290086007012652,"Historic 3-Bed Brownstone, near Trains, FIFA",40.8065536,-73.9568022,airbnb,Airbnb-NYC
airbnb/976682170530405163,"Unique spacious apartment in Manhattan, 2 bedrooms",40.8664935,-73.9300271,airbnb,Airbnb-NYC
airbnb/976723458918378918,Brownstone Parlor Floor Apt,40.6837943,-73.9993562,airbnb,Airbnb-NYC
airbnb/976766563716249181,"Cozy Duplex Brownstone in Brooklyn, close to city",40.68170604579339,-73.93941297337157,airbnb,Airbnb-NYC
airbnb/976778469941657237,Charming studio by Central Park,40.7675589,-73.9831177,airbnb,Airbnb-NYC
airbnb/976820446138859128,Rarely Available Big Master,40.7520588,-73.88440179999999,airbnb,Airbnb-NYC
airbnb/976898757702361060,Large sunny and clean private bedroom is Astoria,40.772248336579615,-73.92207247484275,airbnb,Airbnb-NYC
airbnb/976932497784891034,Midtown 45 Hotel Room King Bed,40.75457676384229,-73.97773605210172,airbnb,Airbnb-NYC
airbnb/976934242941653044,Midtown 45 Hotel Room King Bed,40.75466965862184,-73.97929673862735,airbnb,Airbnb-NYC
airbnb/976936772563493164,Midtown 45 Hotel Room King Bed,40.7557492192858,-73.98004896187618,airbnb,Airbnb-NYC
airbnb/976938289851058532,Midtown 45 Hotel Room King Bed,40.75449821550577,-73.98017185898198,airbnb,Airbnb-NYC
airbnb/977455957209695568,New Luxury House by Time Square with Backyard,40.76163,-73.99323,airbnb,Airbnb-NYC
airbnb/977510333611168866,Penthouse Apartment in Times Square NYC,40.7601775,-73.9843631,airbnb,Airbnb-NYC
airbnb/983429000121858386,Rove Travel | Garden Place II | 4BR Historic Apt,40.69220180000001,-73.9966704,airbnb,Airbnb-NYC
airbnb/977566062648075863,Charming comfortable Place,40.8308,-73.82927,airbnb,Airbnb-NYC
airbnb/977575903579108702,Nice comfortable room,40.83031746374427,-73.8280995182955,airbnb,Airbnb-NYC
airbnb/977580929666714335,Brownstone in the Bronx,40.81508669999999,-73.8997366,airbnb,Airbnb-NYC
airbnb/977653299500768416,Tuk Ahoy - Sunset Suite (Rm2B),40.6913576,-73.9465214,airbnb,Airbnb-NYC
airbnb/977678981549739493,Shared Budget Studio -Harlem,40.80169,-73.95615,airbnb,Airbnb-NYC
airbnb/977732692492896948,Great Value 3 beds~ 12 min to Yankees,40.82542,-73.94845,airbnb,Airbnb-NYC
airbnb/977741778734220966,Parisian-style home with park views,40.7832037253746,-73.9722937361106,airbnb,Airbnb-NYC
airbnb/977754993026073103,Steps to Madison Square Garden + Breakfast & Gym,40.74695,-73.98941,airbnb,Airbnb-NYC
airbnb/977767444513453396,Temi's Home Away frm Home-Bronx,40.83384493495533,-73.83053233162217,airbnb,Airbnb-NYC
airbnb/977788959206970815,"1-bed home in Throgs Neck,Bronx",40.8321730910068,-73.82908658127097,airbnb,Airbnb-NYC
airbnb/978045616265435630,"Home gym, bedroom with wall bed.",40.8565866,-73.86537679999999,airbnb,Airbnb-NYC
airbnb/978186823944588985,Cozy Condo 1 bedroom,40.823166648612414,-73.91269624880499,airbnb,Airbnb-NYC
airbnb/978187771536597634,R&B's Secret Gem,40.6352344,-73.8944506,airbnb,Airbnb-NYC
airbnb/978281778523334764,Cozy Artist 1 Bedroom in Soho,40.72606,-74.00475,airbnb,Airbnb-NYC
airbnb/978360232982713232,"Brownstone Near Subway & Columbia Uni, FIFA",40.8065536,-73.9568022,airbnb,Airbnb-NYC
airbnb/970213432972312352,Sunny Room + Rooftop Views • Quick NYC Access,40.69228,-73.94278,airbnb,Airbnb-NYC
airbnb/970214510559318172,Single Private Room 15 Minutes (7) Subway to City,40.74863059482803,-73.91284521695134,airbnb,Airbnb-NYC
airbnb/970248007829272555,The Canarsie Retreat,40.64086042172758,-73.91154907643795,airbnb,Airbnb-NYC
airbnb/970314665699856874,Beautiful  spacious 1 bedroom,40.60787,-73.96887,airbnb,Airbnb-NYC
airbnb/970314946666010164,Bamadu House Room #. 10,40.6778386,-73.792255,airbnb,Airbnb-NYC
airbnb/970318365895422240,Modern Greenpoint Guesthouse,40.72979,-73.95895,airbnb,Airbnb-NYC
airbnb/970364193542146289,444-3C 1BR Hell's kitchen- Newly furnished -Elevat,40.7629644,-73.9920309,airbnb,Airbnb-NYC
airbnb/970394774041225066,Modern 1BR Exclusive Space in Historic Brooklyn,40.68529371666426,-73.92768083350654,airbnb,Airbnb-NYC
airbnb/970433469370775501,Tuk Ahoy - Emerald Suite (3C),40.6913576,-73.9465214,airbnb,Airbnb-NYC
airbnb/970497589664733128,Home away from home.,40.6420662,-73.9006057,airbnb,Airbnb-NYC
airbnb/970554818362587457,Cozy Quiet Garden Side Bedroom,40.80795731223467,-73.95148521181883,airbnb,Airbnb-NYC
airbnb/970908548851217174,Modern & Cozy Space Near NYC / NJ | Free Parking,40.52394,-74.2158,airbnb,Airbnb-NYC
airbnb/970956880456551340,Cozy Abode In Brooklyn,40.63109,-73.88922,airbnb,Airbnb-NYC
airbnb/971014919312107685,Urban Retreat(new listing experienced host),40.75515034103738,-73.88770410729113,airbnb,Airbnb-NYC
airbnb/971017228077053672,Cozy 1BR in Central Astoria – Near LGA & Subway,40.767987490771525,-73.92735258003819,airbnb,Airbnb-NYC
airbnb/971101887044988474,Cozy Sunlit Room + Bath • Easy NYC Access”,40.6937,-73.94141,airbnb,Airbnb-NYC
airbnb/971269555409003026,bienvenidos a casa,40.7861826,-73.8217578,airbnb,Airbnb-NYC
airbnb/971574348597854706,Medical Professional Housing V,40.66309,-73.9344,airbnb,Airbnb-NYC
airbnb/971748602940958727,Lux Skyline/Water View 2 Bed Apt,40.76079,-73.99979,airbnb,Airbnb-NYC
airbnb/971852833016548288,Cozy studio to relax,40.67901416545104,-73.90878693655593,airbnb,Airbnb-NYC
airbnb/971907111940311957,Private Room in a 2 Bedrooms Loft Downtown,40.7095,-74.00865,airbnb,Airbnb-NYC
airbnb/971912996917458102,Cozy room in Times Square.,40.76115,-73.98632,airbnb,Airbnb-NYC
airbnb/971930833189858191,Cozy Room in the Heart of NYC!,40.741482721349264,-73.98259145736942,airbnb,Airbnb-NYC
airbnb/971985344645165863,Entire 3BR apt | Central Park | Columbus Circle,40.76757397081951,-73.98683271081897,airbnb,Airbnb-NYC
airbnb/972291844781311168,Comfy Cozy Bk Hideout,40.67366677603835,-73.87095068313087,airbnb,Airbnb-NYC
airbnb/978390068201449135,Cozy private bedroom super close to Manhattan,40.76805,-73.92701,airbnb,Airbnb-NYC
airbnb/978403972159622065,Large private bedroom 15 min from Manhattan,40.76849717932331,-73.92731888880832,airbnb,Airbnb-NYC
airbnb/978416401199367195,Greenpoint Condo,40.72889429617777,-73.94964712939625,airbnb,Airbnb-NYC
airbnb/978506040990799416,Spacious Master Bedroom by Train,40.6892489,-73.8695067,airbnb,Airbnb-NYC
airbnb/978561260920834118,Spacious Private Room near Train,40.690187657938495,-73.87039361352089,airbnb,Airbnb-NYC
airbnb/978647529811129540,"1BR Sunnyside Apt, 7 min from 7 Train 40th Station",40.7454521,-73.9207904,airbnb,Airbnb-NYC
airbnb/978750786584641740,"Blueground | Chelsea, doorman & gym, nr Union Sq",40.7383733,-73.9967525,airbnb,Airbnb-NYC
airbnb/978911600123510961,Charming Union Square Apartment with Doorman,40.73483152792872,-73.98848758548303,airbnb,Airbnb-NYC
airbnb/978925745429168294,Cozy Apartment with Shared Rooms,40.66412717553466,-73.8783365393896,airbnb,Airbnb-NYC
airbnb/978939555511615677,521 W 48th 2Bed Apartment,40.76504004885235,-73.99329313011553,airbnb,Airbnb-NYC
airbnb/978950134453137205,Midtown 45 Club Hotel Room,40.75184069299909,-73.9722988278715,airbnb,Airbnb-NYC
airbnb/978953048200290110,Midtown 45 Hotel Room King Bed,40.75500596255736,-73.97800713685419,airbnb,Airbnb-NYC
airbnb/978955364065426169,Midtown 45 Club Hotel Room,40.75423276155456,-73.97397385502833,airbnb,Airbnb-NYC
airbnb/978956682973924369,Midtown 45 Hotel Room King Bed,40.7561513864881,-73.97968414298782,airbnb,Airbnb-NYC
airbnb/978960020569385321,Midtown 45 Hotel Room King Bed,40.75422307529638,-73.97781040758476,airbnb,Airbnb-NYC
airbnb/978961717573021371,One-bedroom garden apartment,40.68467041775053,-73.96299249630871,airbnb,Airbnb-NYC
airbnb/978962049375361389,Midtown 45 Hotel Room King Bed,40.75646774410124,-73.97810032549305,airbnb,Airbnb-NYC
airbnb/978968341543041417,Midtown 45 Hotel Room King Bed,40.75481672910991,-73.97983343117606,airbnb,Airbnb-NYC
airbnb/978973668995905832,Midtown 45 Hotel Room King Bed,40.755989954557485,-73.97969301727794,airbnb,Airbnb-NYC
airbnb/978979276292267330,444-5A renovated 1BR in Hell's Kitchen newly furni,40.7629644,-73.9920309,airbnb,Airbnb-NYC
airbnb/978987017382878565,spacious one bedroom suite newly renovated,40.60639,-73.97478,airbnb,Airbnb-NYC
airbnb/978996864491722615,Luxury Brooklyn Guest Suite,40.70108,-73.9394,airbnb,Airbnb-NYC
airbnb/979002417804365971,444-3A Newly renovated 1BR -  Elevator Building,40.7629644,-73.9920309,airbnb,Airbnb-NYC
airbnb/979002731170180383,Placemakr Wall Street,40.7044942227647,-74.00590664919619,airbnb,Airbnb-NYC
airbnb/979006571228615807,Luxurious Room With Private Yard,40.7194566437442,-73.9565857689061,airbnb,Airbnb-NYC
airbnb/979452911734968222,"Blueground | Chelsea, elevator & w/d, nr Flatiron",40.7383733,-73.9967525,airbnb,Airbnb-NYC
airbnb/983667864695026909,Chelsea 1 BR w/ Work Setup - 11647,40.74241,-73.99398,airbnb,Airbnb-NYC
airbnb/983759788197939068,"Blueground | Midtown, w/d, nr entertainment",40.7607614,-73.98610550000001,airbnb,Airbnb-NYC
airbnb/984058456651479331,Prime Midtown West Modern 2br Duplex w/ Outdoor,40.7658048,-73.9875795,airbnb,Airbnb-NYC
airbnb/984117615632554961,3BR Apt w/ East River View near UN Headquarters,40.74241313034152,-73.97298522692198,airbnb,Airbnb-NYC
airbnb/984125807958212444,Stylish Room,40.6848138,-73.9355779,airbnb,Airbnb-NYC
airbnb/984127388387318348,Perfect FIFA Stay • NYC Comfort Near the Action,40.714400564580245,-73.93567053688568,airbnb,Airbnb-NYC
airbnb/979559714970976139,Spacious Apartment NYC Views for 7 p # 10,40.74613,-73.9886,airbnb,Airbnb-NYC
airbnb/979575159251278222,Having fun in Brooklyn.,40.69974127657706,-73.91938890455418,airbnb,Airbnb-NYC
airbnb/979673238990239197,KQueens Woodside Share House.,40.74263981198776,-73.89308044116012,airbnb,Airbnb-NYC
airbnb/979702194042540335,Renovation Apartment in Jackson Heights.,40.75048,-73.89541,airbnb,Airbnb-NYC
