id,name,freeway,direction,type,lanes,city,county,abs_pm,lat,lon
401351,WB 237  TO NB101,237,W,ML,2,77000,85,2.707,37.401701,-122.032879
401356,oppo 2300' N of Alcosta Blvd,680,S,ML,4,20018,13,31.868,37.729031,-121.944636
401357,Paul Ave off-s-loop,101,S,ML,5,67000,75,429.43,37.723512,-122.401258
401358,Paul Ave off-s-loop,101,N,ML,5,67000,75,429.394,37.72349,-122.40102
401359,2300' N of Alcosta Blvd,680,N,ML,4,20018,13,31.833,37.729064,-121.944384
401362,Mowry Ave rm-s-loop,880,S,ML,4,26000,1,17.527,37.53065,-122.003967
401366,oppo 1000' N of Livorna rd,680,S,ML,5,,13,43.108,37.868257,-122.040144
401373,1000' N of Livorna Rd,680,N,ML,4,,13,43.073,37.868315,-122.039906
401381,47th and Dover / 51st Stree,24,E,ML,4,53000,1,0.773,37.835333,-122.265611
401385,HESPERIAN BLVD,238,S,ML,4,,1,16.143,37.690755,-122.130603
401392,Hesperian Blvd rm-s-loop,238,N,ML,2,,1,16.143,37.690807,-122.131038
401393,Concord Ave rm-n-loop,242,N,ML,3,16000,13,1.729,37.979004,-122.043205
401394,Vintage Park Dr OC,92,W,ML,4,68252,81,13.966,37.560575,-122.278481
401395,oppo Cummings Skywy rm-e-diag,80,W,ML,4,,13,26.171,38.046031,-122.23699
401399,Concord Ave rm-s-loop,242,S,ML,3,16000,13,1.739,37.979212,-122.043366
401400,Bascom & Leland,280,N,ML,6,68000,85,6.082,37.316841,-121.952427
401401,Concord Ave rm-n-diag,242,N,ML,4,16000,13,1.729,37.979004,-122.043205
401402,Vintage Park Dr OC,92,E,ML,4,68252,81,13.966,37.560418,-122.278316
401405,13th / South Van Ness,101,S,ML,2,67000,75,434.139,37.769586,-122.416414
401407,Between Treat & Main St.,680,N,ML,6,83346,13,47.542,37.921844,-122.061541
401409,Vermont St,101,N,ML,4,67000,75,431.824,37.756863,-122.403503
401410,Vermont St,101,S,ML,4,67000,75,431.86,37.75671,-122.403619
401411,Millbrae Ave rm-n-diag,101,N,ML,4,,81,420.877,37.609492,-122.390874
401412,Airway Blvd rm-e-loop,580,E,ML,6,41992,1,31.052,37.70086,-121.818662
401413,23rd St,980,E,ML,5,53000,1,1.301,37.814021,-122.271468
401416,23rd St,980,W,ML,5,53000,1,1.301,37.814242,-122.271837
401420,3500' N of Greenbrook Dr.,680,S,ML,5,17988,13,37.358,37.800514,-121.988319
401421,Marshview Rd,680,S,ML,2,,95,65.208,38.145352,-122.110074
401422,oppo 3500' N of Greenbrook Dr.,680,N,ML,5,68378,13,37.323,37.800538,-121.988095
401423,HAPPY VALLEY RD UC,24,W,ML,4,39122,13,10.398,37.893061,-122.12582
401424,Marshview Rd,680,N,ML,2,,95,65.103,38.145138,-122.109703
401426,oppo Alameda De Las Pulgas,92,E,ML,2,68252,81,11.416,37.547452,-122.32065
401431,Alameda De Las Pulgas,92,W,ML,2,68252,81,11.206,37.546647,-122.324375
401433,Hacienda Dr. rm-e-diag,580,E,ML,6,57792,1,34.702,37.70139,-121.885271
401434,Alcosta Blvd rm-n-diag,680,N,ML,4,20018,13,31.503,37.724997,-121.941236
401435,80 / 580 split,80,E,FF,3,53000,1,7.93,37.825581,-122.302794
401437,2400' South of Livorna Rd,680,S,ML,4,,13,42.218,37.857661,-122.031123
401439,Hillsdale Blvd rm-s-diag,101,S,ML,4,68252,81,413.103,37.541393,-122.285108
401440,N First St rm-s-diag,880,S,ML,4,68000,85,3.44,37.356826,-121.908804
401441,Crow Canyon rd rm-n-loop,680,N,ML,4,68378,13,35.583,37.777505,-121.9753
401443,Ralston Ave rm-n-diag,101,N,ML,4,5108,81,411.827,37.527313,-122.271113
401444,2400' SOUTH OF LIVORNA RD,680,N,ML,4,,13,42.183,37.857709,-122.030894
401446,Hillsdale Blvd rm-s-loop,101,S,ML,4,68252,81,413.343,37.544196,-122.287712
401447,Grand Ave off-e-diag,580,W,ML,4,53000,1,59.785,37.811386,-122.249717
401448,Oyster Point Blvd rm-n,101,N,ML,4,73262,81,425.107,37.664884,-122.397377
401450,Industrial Pkwy rm-s-loop,880,S,ML,4,33000,1,24.767,37.61754,-122.074491
401451,Oyster Point Blvd rm-n-diag,101,S,ML,4,73262,81,425.153,37.665037,-122.397511
401452,Grand Ave off-e-diag,580,E,ML,4,53000,1,59.633,37.811293,-122.249829
401453,oppo De Anza Blvd off-w-diag,92,E,ML,2,68252,81,9.546,37.524638,-122.332182
401454,3rd St. off ramp,101,S,ML,4,67000,75,428.98,37.717182,-122.399154
401461,BOLLINGER CANYON RD  ON-S-DIAG,680,S,ML,4,68378,13,34.178,37.75851,-121.964605
401462,Sierra Point Pkwy rm-s-hook,101,S,ML,4,8310,81,427.103,37.690972,-122.391216
401464,EB 237 rm-n-loop,880,N,ML,4,47766,85,8.36,37.424833,-121.916049
401467,oppo Ringwood POC,101,S,ML,5,46870,81,404.773,37.474668,-122.165291
401468,oppo Crow Canyon Rd rm-s-diag,680,N,ML,4,68378,13,35.403,37.775076,-121.974082
401469,Sierra Point Parkway rm-s-diag,101,N,ML,4,8310,81,427.087,37.691221,-122.39097
401470,MISSION ST OC,280,S,ML,4,67000,75,53.083,37.731979,-122.427875
401472,Sierra Pt Parkway & Lagoon Wy,101,N,ML,5,8310,81,427.737,37.700468,-122.393067
401474,Ringwood POC,101,N,ML,5,46870,81,404.737,37.47483,-122.165147
401475,Winton Ave rm-s-coll/diag,880,S,ML,5,33000,1,27.707,37.654774,-122.100556
401476,Willow Pass Rd (Concord),4,W,ML,4,16000,13,16.438,38.013608,-121.99884
401478,Webster St / 36th,580,W,ML,6,53000,1,60.885,37.822927,-122.261851
401480,Appian Way rm-w-diag,80,W,ML,4,57288,13,20.933,37.99346,-122.301971
401481,Webster St / 36th,580,E,ML,6,53000,1,60.733,37.822748,-122.262051
401482,oppo Juanita Dr,24,W,ML,6,,13,12.828,37.897809,-122.082484
401483,Chetwood St & Santa Clara,580,W,ML,4,53000,1,60.155,37.816343,-122.251589
401484,oppo Livorna Rd on-n-diag,680,S,ML,4,,13,42.858,37.865141,-122.037802
401485,W of Bailey Rd,4,E,ML,4,,13,19.434,38.019047,-121.94895
401486,Mission St OC,280,N,ML,4,67000,75,53.071,37.731414,-122.424609
401487,Bollinger Canyon Rd rm-n-diag,680,N,ML,4,68378,13,34.363,37.761391,-121.966173
401488,S of Cordelia Rd/Bridgeport Av,680,S,ML,2,23182,95,69.698,38.204941,-122.138165
401489,Calaveras Blvd rm-n-diag,880,N,ML,4,47766,85,8.55,37.427486,-121.916962
401496,EB 4 on-s-diag,680,S,ML,5,,13,53.025,37.99585,-122.071553
401501,Sierra Pt Parkway & Lagoon Wy,101,S,ML,4,8310,81,427.773,37.700511,-122.393392
401503,I-880S,80,W,ML,7,53000,1,7.72,37.825278,-122.30642
401507,SHORELINE BLVD,101,N,ML,6,49670,85,398.327,37.412677,-122.079539
401509,W of Panama Ave,80,E,ML,4,60620,13,13.843,37.904465,-122.313054
401512,Sullivan Ave rm-s-diag,280,S,ML,4,17918,81,47.8,37.677847,-122.47162
401513,Powell St rm-e-diag,80,E,ML,6,22594,1,9.2,37.838814,-122.296557
401515,SFIA rm-s-fly (upper roadway),101,S,ML,6,,81,421.273,37.61287,-122.39602
401517,S of Marina Blvd,880,N,ML,5,68084,1,32.357,37.703862,-122.156797
401519,oppo Rudgear rd rm-n-fly,680,S,ML,5,83346,13,44.198,37.881497,-122.050948
401522,Treat Blvd rm-s-diag,680,S,ML,6,83346,13,47.839,37.925437,-122.060919
401523,S Airport Blvd off-s-diag,101,S,ML,4,73262,81,424.003,37.651292,-122.406933
401524,Gilman St rm-w-diag,80,W,ML,5,6000,1,11.91,37.877407,-122.307241
401526,oppo W of Bailey Rd,4,W,ML,4,,13,19.368,38.019378,-121.949271
401529,Bet Alvarado/Niles & Alvarado,880,N,ML,4,26000,1,22.527,37.589488,-122.054221
401531,E of Airway Blvd,580,W,ML,6,41992,1,30.884,37.701058,-121.812858
401534,MOFFETT BLVD,101,N,ML,4,49670,85,397.467,37.407511,-122.065278
401537,Solano Way rm-n-diag,242,N,ML,3,16000,13,2.369,37.988174,-122.04039
401538,EB 237 rm-n-fly,880,N,ML,6,47766,85,8.77,37.430587,-121.917925
401539,80/880 W,80,W,ML,7,53000,1,7.97,37.826038,-122.302202
401541,Gish Rd rm-n-diag,880,N,ML,3,68000,85,4.5,37.370203,-121.901514
401542,oppo Ygnacio Valley Rd,680,N,ML,6,83346,13,46.382,37.906311,-122.069159
401545,oppo S of Decoto Rd / Rt 84,880,N,ML,5,26000,1,20.127,37.559198,-122.03362
401546,oppo SFOBB MLM station AB,80,E,ML,5,53000,1,6.53,37.821573,-122.327415
401547,EB 92 to NB 280 loop,92,E,ML,2,,81,8.066,37.507109,-122.338144
401548,Chetwood St & Santa Clara,580,E,ML,4,53000,1,60.003,37.816339,-122.251805
401551,Hilltop Dr off-e-diag,80,E,ML,5,60620,13,19.023,37.972158,-122.319728
401555,Santa Teresa rm-n-diag,85,N,ML,3,68000,85,5.34,37.255642,-121.860983
401557,S of Decoto Rd / Rt 84,880,S,ML,4,26000,1,20.127,37.559063,-122.033816
401558,oppo Potrero Ave rm-w-diag,80,E,ML,4,60620,13,14.873,37.91859,-122.317348
401560,1st St rm-n-loop,880,N,ML,3,68000,85,3.51,37.357526,-121.907884
401561,oppo North of Ward Creek,880,N,ML,5,33000,1,24.477,37.614012,-122.071623
401564,E of Airway Blvd,580,E,ML,7,41992,1,30.732,37.700802,-121.812823
401566,Rudgear Rd rm-n-fly,680,N,ML,4,83346,13,44.163,37.881591,-122.050662
401568,oppo Willow Pass Rd (Concord),4,E,ML,4,16000,13,16.504,38.013247,-121.998502
401571,oppo Hilltop Dr off-e-diag,80,W,ML,5,60620,13,19.023,37.972099,-122.319898
401575,oppo Carlson Blvd rm-w-diag,80,E,ML,4,60620,13,14.243,37.909564,-122.31655
401578,Dunne Ave. rm-n-diag,101,N,ML,3,,85,365.431,37.133642,-121.634578
401579,700' S of East Main Ave,101,S,ML,3,,85,366.007,37.140073,-121.640223
401581,Dunne Ave rm-n-loop,101,N,ML,3,,85,365.201,37.13061,-121.632802
401582,Dublin Blvd rm-n-loop,680,N,ML,5,20018,1,30.338,37.710859,-121.929582
401586,700' S OF EAST MAIN AVE,101,N,ML,3,,85,365.971,37.140251,-121.639919
401587,2500' N of I-580,680,N,ML,5,20018,1,30.538,37.713274,-121.931606
401588,Alcosta Blvd.  rm-s-diag,680,S,ML,4,20018,1,31.837,37.728651,-121.944342
401589,S of Church Ave OC,101,S,ML,3,,85,360.387,37.070428,-121.589598
401590,oppo 2500' N of I-580,680,S,ML,5,20018,1,30.587,37.713363,-121.932068
401592,oppo S of Church Ave OC,101,N,ML,3,,85,360.351,37.070515,-121.589243
401593,Alcosta Blvd.  rm-s-diag,680,N,ML,4,20018,1,31.788,37.72851,-121.943953
401595,Wilfred Ave rm-s-diag,101,S,ML,3,62546,97,483.024,38.364505,-122.712662
401596,Stoneridge Dr rm-s-diag,680,S,ML,3,57792,1,29.357,37.697749,-121.921633
401597,900' S of Carol Dr,87,N,ML,3,68000,85,2.33,37.2874,-121.869623
401598,TODD RD,101,N,ML,3,,97,485.212,38.385828,-122.716069
401599,Hearn Ave rm-s-diag,101,S,ML,3,,97,486.464,38.413712,-122.7162
401601,LAGUNA DE SANTA ROSA,101,S,ML,3,62546,97,483.294,38.368371,-122.712467
401602,Baker Ave rm-n-diag,101,N,ML,3,70098,97,487.652,38.421215,-122.715338
401603,Hearn Ave Rm-n-diag,101,N,ML,3,70098,97,487.132,38.413693,-122.715906
401604,Todd Rd rm-s-diag,101,S,ML,3,,97,484.544,38.385827,-122.716316
401605,Wilfred Ave rm-n-diag,101,N,ML,3,,97,483.682,38.364327,-122.712405
401606,oppo 900' S of Carol Dr,87,S,ML,3,68000,85,2.32,37.287298,-121.869548
401608,EB 580 conn-n-diag,680,N,ML,3,20018,1,29.938,37.706032,-121.925529
401609,Baker Ave rm-s-diag,101,S,ML,3,70098,97,486.934,38.420521,-122.715784
401610,14th/18th St,980,W,ML,4,53000,1,0.971,37.810554,-122.275579
401611,Stevens Creek Blvd,880,S,ML,3,,85,0.11,37.318919,-121.940307
401613,oppo 2500' N of Alameda Creek,880,N,ML,4,26000,1,22.777,37.592711,-122.056527
401614,2500' N of Alameda Creek,880,S,ML,4,81204,1,22.777,37.592635,-122.056711
401615,oppo 14th/18th St,980,E,ML,3,53000,1,0.971,37.810407,-122.275345
401616,IGNACIO BLVD,101,N,ML,5,52582,41,459.513,38.069425,-122.538644
401621,oppo Williams St OC,880,S,ML,6,68084,1,33.427,37.713988,-122.171625
401624,Sir Francis Drake Blvd,101,N,ML,4,68364,41,450.003,37.945448,-122.514406
401629,Williams St OC,880,N,ML,5,68084,1,33.427,37.714115,-122.171416
401631,MILLBRAE AVE,101,S,ML,4,9066,81,420.213,37.60296,-122.381221
401634,Millbrae Ave  rm-s-diag,101,S,ML,6,9066,81,420.093,37.601853,-122.379526
401636,Carquinez North Tower West Leg,80,W,ML,4,,95,27.702,38.064357,-122.226272
401637,Dixon Landing Rd rm-s-loop,880,S,ML,5,47766,1,10.542,37.4562,-121.923217
401639,Auto Mall Pkwy rm-n-diag,880,N,ML,4,26000,1,15.027,37.508312,-121.968475
401642,Dixon Landing Rd rm-s-diag,880,S,ML,6,47766,85,10.21,37.451227,-121.922218
401643,Dixon Landing Rd rm-n-coll,880,N,ML,5,47766,1,10.552,37.456422,-121.923067
401649,Marsh Rd rm-s-loop,101,S,ML,4,46870,81,405.883,37.483737,-122.182037
401651,Holly St rm-s-coll,101,S,ML,4,60102,81,410.093,37.508175,-122.249762
401652,oppo Holly St rm-s-coll,101,N,ML,4,60102,81,410.027,37.50798,-122.249252
401653,Marsh Rd rm-n-diag,101,N,ML,4,46870,81,405.837,37.483811,-122.181671
401655,McLaughlin Ave rm-n-loop/diag,280,N,ML,5,68000,85,0.48,37.335596,-121.858919
401657,80 / 580 SPLIT,80,E,ML,4,53000,1,7.93,37.825581,-122.302794
401658,5000' N of Bailey Ave,101,N,ML,4,,85,373.651,37.220762,-121.734732
401660,Cochrane rd  rm-n-loop,101,N,ML,3,,85,367.041,37.152456,-121.65189
401661,oppo 2000' N of Coyote Creek,101,S,ML,4,68000,85,371.677,37.200753,-121.708573
401662,Coyote Creek Golf Dr rm-n-diag,101,N,ML,4,,85,370.721,37.19253,-121.695462
401663,Cochrane Rd rm-n-diag,101,N,ML,4,,85,367.231,37.154637,-121.653989
401666,700' S OF BOLSA RD,25,S,ML,1,,85,72.632,36.950307,-121.521775
401668,Cochrane Rd  rm-n-diag.,101,S,ML,3,,85,367.277,37.154503,-121.654348
401669,5000' N of Bailey Ave,101,S,ML,4,,85,373.687,37.220499,-121.734981
401670,2000' N of Coyote Creek Golf,101,N,ML,4,68000,85,371.641,37.201089,-121.708235
401671,BERKELEY CURVE,80,E,ML,3,53000,1,8.48,37.828559,-122.294113
401673,Cummings Skywy rm-w-diag,80,W,ML,4,,13,25.999,38.044372,-122.239337
401677,2000' N OF BOLSA RD,25,N,ML,1,,85,72.972,36.9526,-121.527113
401678,2000' N OF BOLSA RD,25,S,ML,1,,85,72.972,36.952601,-121.527114
401679,700' S OF BOLSA RD,25,N,ML,1,,85,72.632,36.950307,-121.521774
401680,2600' S OF 101,25,N,ML,1,,85,74.172,36.962635,-121.54368
401681,1650' W of St Stephens Dr OC,24,E,ML,5,54232,13,7.648,37.890212,-122.17369
401682,5500' N OF BOLSA RD,25,N,ML,1,,85,73.172,36.954824,-121.52944
401683,100' E of Acalanes Rd UC,24,W,ML,5,54232,13,8.648,37.892591,-122.156901
401684,Pleasant Hill Rd off-e-coll,24,E,ML,4,39122,13,11.858,37.897341,-122.099019
401685,2600' S OF 101,25,S,ML,1,,85,74.172,36.962635,-121.54368
401686,Lewelling Blvd rm-s-diag,238,S,ML,3,,1,14.823,37.688902,-122.106837
401687,Gateway Blvd on-e-diag,24,W,ML,4,54232,13,5.758,37.868833,-122.194784
401688,5500' N OF BOLSA RD,25,S,ML,1,,85,73.172,36.954824,-121.52944
401689,1450' W of St. Stephens Dr OC,24,E,ML,5,54232,13,7.738,37.890918,-122.172316
401691,E 10th St rm-s-loop,101,S,ML,3,29504,85,355.427,37.003565,-121.556793
401692,Pleasant Hill Rd off-w-coll,24,W,ML,4,39122,13,11.838,37.897512,-122.10034
401694,oppo Sonoma Blvd on-w-loop,37,E,ML,3,81666,95,19.283,38.140282,-122.253117
401695,Hopyard Rd off-e-coll,580,E,ML,4,57792,1,36.672,37.701171,-121.921149
401697,EB 580 rm-n-diag,680,N,ML,5,20018,1,30.148,37.708575,-121.92765
401699,1700' OF MARINE WORLD PKWY,37,W,ML,2,81666,95,19.693,38.141954,-122.246347
401700,Sonoma Blvd on-w-loop,37,W,ML,2,81666,95,19.283,38.140335,-122.253057
401701,oppo 1700' of Marine World,37,E,ML,2,81666,95,19.693,38.14186,-122.246347
401702,oppo Wilson Ave on-w-hook,37,E,ML,2,81666,95,17.809,38.124517,-122.27079
401703,Wilson Ave on-w-hook,37,W,ML,2,81666,95,17.819,38.124634,-122.270656
401705,Dublin Blvd rm-s-diag,680,S,ML,3,20018,1,30.347,37.710472,-121.929641
401710,oppo 23rd Ave rm-n-fly/diag,880,S,ML,4,53000,1,39.327,37.779393,-122.238114
401714,Castro St,880,S,ML,4,53000,1,42.127,37.800363,-122.279928
401716,Whipple Rd  rm-n-coll,880,S,ML,4,33000,1,24.007,37.607967,-122.067645
401718,EB 4 on-n-loop,680,N,ML,5,,13,52.775,37.993647,-122.068919
401720,Arthur Rd,680,S,ML,5,,13,53.615,38.002087,-122.078951
401724,Oppo Stone Valley Rd ON-S-Diag,680,N,ML,4,17988,13,41.623,37.849917,-122.028521
401728,Rohnert Park Expwy rm-s-loop,101,S,ML,3,62546,97,481.964,38.349211,-122.71318
401734,oppo Monument Blvd  rm-n-diag,680,S,ML,6,57764,13,49.373,37.947268,-122.057489
401742,oppo Willow Pass Rd on-s-diag,680,N,ML,4,16000,13,50.507,37.963414,-122.054436
401744,STONE VALLEY RD  ON-S-DIAG,680,S,ML,4,17988,13,41.658,37.84987,-122.028746
401746,Hidden Valley Rd/St Stephens,24,E,ML,4,54232,13,8.048,37.892433,-122.167031
401748,WILLOW PASS RD ON-S-LOOP,680,S,ML,4,16000,13,50.845,37.967137,-122.057083
401750,oppo N of Service Rd UC,680,S,ML,4,,13,55.355,38.020578,-122.100284
401756,NB 680 on-w-loop,4,W,ML,3,,13,12.399,37.995123,-122.068515
401758,Rohnert Park Expwy rm-n-diag,101,N,ML,3,62546,97,482.772,38.351161,-122.712983
401762,Contra Costa Blvd,680,N,ML,6,57764,13,49.007,37.942855,-122.05913
401766,Rohnert Park Expwy rm-s-diag,101,S,ML,3,62546,97,481.754,38.346176,-122.713111
401768,N of Service Rd UC,680,N,ML,4,,13,55.305,38.020646,-122.100069
401770,Monument Blvd  rm-n-diag,680,N,ML,5,57764,13,49.327,37.947233,-122.057213
401774,Willow Pass Rd on-s-diag,680,S,ML,4,16000,13,50.553,37.963401,-122.054609
401778,Contra Costa Blvd,680,N,ML,5,57764,13,49.087,37.943954,-122.05866
401780,ARTHUR RD,680,N,ML,4,,13,53.565,38.002078,-122.078721
401781,NB 680 rm-e-diag,80,E,ML,5,23182,95,40.463,38.218004,-122.135704
401782,0.372 mi WO Suisun Valley Rd,80,W,ML,5,23182,95,40.594,38.21932,-122.134265
401784,Suisun VLY Rd rm-e-dia,80,E,ML,6,23182,95,41.094,38.223909,-122.127027
401785,oppo Suisun VLY Rd on-e-diag,80,W,ML,6,23182,95,41.094,38.224038,-122.127245
401786,2500' E OF SUISUN VALLEY RD OC,80,W,ML,5,,95,41.473,38.227238,-122.121552
401787,2500' E of Suisun Valley Rd oc,80,E,ML,5,,95,41.473,38.227089,-122.121342
401788,E of Cordelia Truck Inspection,80,W,ML,5,,95,41.993,38.230959,-122.113197
401789,E OF CORDELIA TRUCK INSPECTION,80,E,ML,5,,95,41.993,38.23082,-122.113024
401790,5000' E of Cordelia Truck Insp,80,W,ML,5,,95,42.453,38.234207,-122.105771
401791,5000' E OF CORDELIA TRUCK INSP,80,E,ML,5,,95,42.453,38.233999,-122.105578
401793,Cummings Skywy rm-e-diag,80,E,ML,4,,13,26.166,38.046061,-122.236703
401794,Rudgear Rd on-s-diag,680,S,ML,5,83346,13,43.648,37.875054,-122.045272
401795,3rd St off-n-diag,101,N,ML,5,67000,75,428.944,37.717176,-122.398947
401796,Trancas St rm-n-diag,29,N,ML,2,50258,55,19.139,38.321776,-122.309316
401797,oppo Trancas St on-n-diag,29,S,ML,2,50258,55,19.139,38.321719,-122.309541
401798,Trancas St,29,S,ML,2,50258,55,18.839,38.317605,-122.307867
401799,oppo Trancas,29,N,ML,2,50258,55,18.839,38.317645,-122.307697
401809,McLaughlin Ave off-s-diag,280,S,ML,6,68000,85,0.56,37.334524,-121.860098
401810,N of 1st St,280,N,ML,5,68000,85,2.05,37.32592,-121.883989
401811,N OF 1ST STREET,280,S,ML,5,68000,85,2.05,37.325651,-121.883953
401816,Guapalupe Parkway,87,S,ML,2,,85,9.03,37.37116,-121.926885
401817,Guapalupe Parkway,87,N,ML,4,,85,9.04,37.371274,-121.926917
401818,Newell Ave,680,S,ML,6,83346,13,45.219,37.892113,-122.063514
401819,Valencia St,101,N,ML,3,67000,75,433.474,37.77007,-122.419351
401820,Valencia St,101,S,ML,2,67000,75,434.179,37.769613,-122.416876
401825,W OF Railroad Ave,4,W,ML,4,,13,21.964,38.019902,-121.901355
401826,W OF RAILROAD AVE,4,E,ML,4,,13,22.011,38.01981,-121.90176
401827,Railroad Ave rm-w-diag,4,W,ML,4,,13,22.504,38.017781,-121.892161
401828,oppo Railroad Ave rm-w-diag,4,E,ML,4,,13,22.551,38.01749,-121.892302
401829,Railroad Ave rm-e-diag,4,E,ML,4,57456,13,22.861,38.016161,-121.886863
401830,Harbor St/Railroad Ave,4,W,ML,5,57456,13,23.454,38.013862,-121.875409
401831,Ralston Ave/Harbor Blvd,101,S,ML,4,5108,81,411.343,37.521616,-122.264949
401832,Holly St rm-n-loop/diag,101,N,ML,4,60102,81,410.707,37.515299,-122.25749
401833,Whipple Ave rm-n-diag,101,N,ML,6,60102,81,408.837,37.496527,-122.233527
401834,Whipple Ave rm-n-loop,101,N,ML,4,60102,81,408.757,37.496129,-122.232158
401835,Seaport Blvd rm-n-diag,101,N,ML,4,60102,81,407.957,37.491388,-122.218882
401837,Woodside Rd/Seaport Blvd,101,S,ML,4,60102,81,407.893,37.490595,-122.217518
401840,S Main St off-s-loop,680,S,ML,6,83346,13,44.649,37.886545,-122.056179
401851,400' W of Tassajara Rd,580,W,ML,6,57792,1,34.744,37.701673,-121.883255
401852,400' W of Tassajara Rd,580,E,ML,6,57792,1,34.592,37.701391,-121.883264
401853,5000' W OF EDEN CANYON RD,580,W,ML,4,,1,43.374,37.70123,-122.037919
401854,5000' W of Eden Canyon Rd,580,E,ML,4,,1,43.222,37.70096,-122.03778
401857,E OF FONTAIN ST OC,580,W,ML,4,53000,1,53.156,37.763173,-122.149746
401858,E of Fontain St OC,580,E,ML,4,53000,1,53.004,37.763133,-122.149977
401859,oppo Ralston Ave/Harbor Blvd,101,N,ML,6,5108,81,411.307,37.521719,-122.264813
401860,Whipple Ave rm-s-diag,101,S,ML,5,60102,81,408.793,37.495989,-122.23223
401861,Whipple Ave rm-s-loop,101,S,ML,4,60102,81,408.893,37.496473,-122.233944
401868,Holly St off-s-diag,101,S,ML,4,60102,81,410.683,37.514523,-122.256924
401869,N OF HOLLY ST,101,N,ML,5,60102,81,410.967,37.518081,-122.260663
401870,N of Holly St,101,S,ML,5,60102,81,411.003,37.517958,-122.26082
401871,oppo 200' N of Fairway/Aladdin,880,N,ML,5,68084,1,32.727,37.707384,-122.161886
401872,800' N of Marsh Rd.,101,N,ML,5,60102,81,405.917,37.484232,-122.183031
401873,800' N of Marsh Rd.,101,S,ML,5,60102,81,405.953,37.484087,-122.183239
401874,S of Woodside Rd,101,N,ML,5,60102,81,407.057,37.487321,-122.203433
401875,S OF WOODSIDE RD,101,S,ML,5,60102,81,407.093,37.487195,-122.203699
401876,Seaport Blvd off-s-loop/diag,101,S,ML,4,60102,81,408.003,37.491361,-122.219254
401877,E of Pleasant Valley OC,80,W,ML,4,,95,51.441,38.335912,-122.017281
401878,E of Pleasant Valley OC,80,E,ML,4,,95,51.441,38.335762,-122.017033
401879,Travis Blvd rm-e-diag,80,E,ML,5,23182,95,45.513,38.259621,-122.061166
401880,SB 101 rm-n-diag,85,N,ML,3,68000,85,0.57,37.24082,-121.778693
401881,Bernal Rd rm-s-diag,101,S,ML,4,,85,376.087,37.241836,-121.769232
401882,oppo Holly St on-s-coll,101,N,ML,4,60102,81,410.477,37.512823,-122.254705
401883,Holly St  on-s-coll,101,S,ML,4,60102,81,410.523,37.512813,-122.254967
401888,500' N of Central Ave,880,N,ML,5,26000,1,18.657,37.541569,-122.018846
401889,S Main St,680,S,ML,6,83346,13,44.399,37.883723,-122.053331
401892,I-880S conn-e-diag,80,E,ML,6,53000,1,7.63,37.824658,-122.307909
401893,West Grand Ave & Maritime St,80,E,FF,2,53000,1,7.63,37.824658,-122.307909
401894,800' E of San Pablo Dam Rd,80,W,ML,5,68294,13,17.89,37.959017,-122.33077
401895,800' E of San Pablo Dam Rd,80,E,ML,4,68294,13,17.88,37.959098,-122.33058
401896,28th St/Northgate,980,E,ML,3,53000,1,1.571,37.817758,-122.269915
401897,28th St/Northgate,980,E,FF,2,53000,1,1.571,37.817758,-122.269915
401898,MLK Jr. Way,580,W,ML,3,53000,1,61.385,37.824927,-122.270729
401899,MLK Jr. Way,580,E,ML,3,53000,1,61.233,37.824753,-122.270809
401900,Buchanan St rm-w-diag,80,W,ML,6,674,1,12.57,37.88833,-122.30909
401901,Buchanan St off-e-diag,80,E,ML,5,6000,1,12.293,37.884846,-122.30863
401906,S of Story Rd. off ramp,101,S,ML,4,68000,85,384.169,37.335259,-121.848031
401907,S of story Rd. off ramp,101,S,FF,3,68000,85,384.169,37.335259,-121.848031
401908,Story Rd. off-n-diag,101,N,ML,4,68000,85,384.123,37.335284,-121.847662
401909,Story Rd. off-n-diag,101,N,FF,3,68000,85,384.123,37.335284,-121.847662
401910,Ralston Ave rm-n-loop,101,N,ML,4,5108,81,411.687,37.525813,-122.269411
401911,29th Street,980,W,ML,3,53000,1,1.611,37.818437,-122.27017
401912,29th street,980,W,FF,3,53000,1,1.611,37.818437,-122.27017
401913,Marsh Rd rm-s diag,101,S,ML,4,46870,81,405.723,37.482728,-122.179403
401914,Hillsdale Blvd rm-n-loop,101,N,ML,4,68252,81,413.347,37.544766,-122.287979
401917,S of Pine Valley Rd,680,N,ML,4,68378,13,32.413,37.736265,-121.949884
401918,S of Pine Valley Rd,680,S,ML,4,68378,13,32.448,37.736222,-121.95013
401923,E Monte Vista Ave rm-w-hook,80,W,ML,5,81554,95,55.031,38.364998,-121.963981
401924,Stone Valley Rd on-n-diag,680,N,ML,4,,13,41.863,37.853385,-122.02894
401925,Oppo Stone Valley Rd on-n-diag,680,S,ML,4,,13,41.898,37.853324,-122.029154
401926,Shoreline Blvd rm-s-loop,101,S,ML,4,49670,85,397.843,37.40905,-122.071117
401927,Marsh Rd  rm-n-loop,101,N,ML,4,46870,81,405.727,37.483144,-122.17985
401928,BRITTAN AVE,101,S,ML,6,60102,81,409.783,37.504821,-122.246025
401929,Oppo Brittan Ave on-s-diag,101,S,ML,6,60102,81,409.813,37.505142,-122.246392
401934,On Bayshore Blvd,101,N,ML,3,67000,75,430.194,37.73437,-122.406177
